pair	regulated	score
chr1:25933351-25933954|HMGN2	False	0.001761
chr1:26104576-26105524|HMGN2	False	0.000729
chr1:26138425-26139455|HMGN2	False	0.000544
chr1:26376717-26377217|HMGN2	False	0.0
chr1:26377523-26378866|HMGN2	False	0.013119
chr1:26500769-26501550|HMGN2	False	0.083244
chr1:26783944-26784444|HMGN2	False	0.002008
chr1:27026948-27028368|HMGN2	False	0.001036
chr1:25933351-25933954|MTFR1L	False	0.010021
chr1:26508328-26508828|MTFR1L	False	8.1e-05
chr1:25933351-25933954|NUDC	True	0.001227
chr1:26104576-26105524|NUDC	False	0.000417
chr1:26138425-26139455|NUDC	False	0.000295
chr1:26377523-26378866|NUDC	False	0.002822
chr1:26584065-26584565|NUDC	False	0.001211
chr1:26636453-26637096|NUDC	False	0.003423
chr1:26686869-26687369|NUDC	False	0.002356
chr1:26783944-26784444|NUDC	False	0.006021
chr1:27026948-27028368|NUDC	False	0.007354
chr1:27523007-27523999|NUDC	False	0.000358
chr1:25933351-25933954|SH3BGRL3	False	0.002236
chr1:26377523-26378866|SH3BGRL3	False	0.010065
chr1:26584065-26584565|SH3BGRL3	False	0.000836
chr1:27026948-27028368|SH3BGRL3	False	0.000616
chr1:25933351-25933954|STMN1	True	0.037079
chr1:26104576-26105524|STMN1	False	0.001364
chr1:26138425-26139455|STMN1	False	0.000784
chr1:26376717-26377217|STMN1	False	0.0
chr1:26377523-26378866|STMN1	False	0.002501
chr1:26508328-26508828|STMN1	False	8e-05
chr1:26584065-26584565|STMN1	False	0.000455
chr1:26619808-26621780|STMN1	False	0.004311
chr1:26636453-26637096|STMN1	False	0.001001
chr1:25933351-25933954|ZNF593	False	0.003979
chr1:26104576-26105524|ZNF593	False	0.004173
chr1:26376717-26377217|ZNF593	False	0.0
chr1:26377523-26378866|ZNF593	False	0.00563
chr1:26500769-26501550|ZNF593	False	0.006572
chr1:27026948-27028368|ZNF593	False	0.000644
chr1:27074115-27074615|ZNF593	False	0.00069
chr1:26377523-26378866|LIN28A	True	0.050749
chr1:26500769-26501550|WASF2	False	0.002359
chr1:26508328-26508828|WASF2	False	5.2e-05
chr1:26584065-26584565|WASF2	False	0.000363
chr1:26636453-26637096|WASF2	False	0.000917
chr1:27026948-27028368|WASF2	False	0.001334
chr1:27523007-27523999|WASF2	False	0.005753
chr1:27869198-27869698|WASF2	False	0.00052
chr1:28112667-28113483|WASF2	False	0.000851
chr1:28249311-28250231|WASF2	False	0.000306
chr1:28345727-28346629|WASF2	False	0.000357
chr1:28352119-28352734|WASF2	False	0.000998
chr1:26619808-26621780|PIGV	False	0.017505
chr1:27026948-27028368|PPP1R8	False	0.001275
chr1:27523007-27523999|PPP1R8	False	0.000987
chr1:27869198-27869698|PPP1R8	False	0.009088
chr1:27026948-27028368|TMEM222	False	0.002645
chr1:27523007-27523999|ATPIF1	False	0.000265
chr1:27867738-27868238|ATPIF1	False	0.001798
chr1:27869198-27869698|ATPIF1	False	0.000575
chr1:28112667-28113483|ATPIF1	False	0.004786
chr1:28249311-28250231|ATPIF1	False	0.020231
chr1:28345727-28346629|ATPIF1	False	0.003119
chr1:28351509-28352009|ATPIF1	False	0.008321
chr1:28352119-28352734|ATPIF1	False	0.008321
chr1:28883765-28884265|ATPIF1	False	0.001808
chr1:28884388-28885427|ATPIF1	False	0.002609
chr1:27608544-27609044|DNAJC8	False	0.00059
chr1:27867738-27868238|DNAJC8	False	0.001915
chr1:28249311-28250231|DNAJC8	False	0.017336
chr1:28345727-28346629|DNAJC8	False	0.003203
chr1:28351509-28352009|DNAJC8	False	0.008557
chr1:28352119-28352734|DNAJC8	False	0.008557
chr1:28883765-28884265|DNAJC8	False	0.0019
chr1:28884388-28885427|DNAJC8	False	0.002742
chr1:27869198-27869698|RCC1	False	0.000339
chr1:28112667-28113483|RCC1	False	0.001495
chr1:28352119-28352734|RCC1	False	0.006089
chr1:28883765-28884265|RCC1	False	0.003438
chr1:28884388-28885427|RCC1	False	0.004956
chr1:28105018-28105518|YTHDF2	False	0.000794
chr1:28249311-28250231|YTHDF2	False	0.000621
chr1:28351509-28352009|YTHDF2	False	0.002939
chr1:28352119-28352734|YTHDF2	False	0.002939
chr1:28883765-28884265|YTHDF2	False	0.009937
chr1:28884388-28885427|YTHDF2	False	0.014277
chr1:28249311-28250231|EPB41	False	0.000281
chr1:28351509-28352009|EPB41	False	0.001248
chr1:28352119-28352734|EPB41	False	0.001248
chr1:28883765-28884265|EPB41	True	0.189406
chr1:28884388-28885427|EPB41	True	0.273678
chr1:28249311-28250231|RPA2	False	0.001028
chr1:28883765-28884265|RPA2	False	0.001629
chr1:28884388-28885427|RPA2	False	0.002352
chr1:28249311-28250231|SRSF4	False	0.00031
chr1:28351509-28352009|SRSF4	False	0.001299
chr1:28352119-28352734|SRSF4	False	0.001299
chr1:28883765-28884265|SRSF4	False	0.004696
chr1:28884388-28885427|SRSF4	False	0.006804
chr1:28249311-28250231|TAF12	False	0.00061
chr1:28351509-28352009|TAF12	False	0.003085
chr1:28352119-28352734|TAF12	False	0.003085
chr1:28883765-28884265|TAF12	False	0.004741
chr1:28884388-28885427|TAF12	False	0.006827
chr1:28883765-28884265|MECR	False	0.00469
chr1:28884388-28885427|TRNAU1AP	False	0.006266
chr1:30768857-30769473|SNRNP40	False	0.006998
chr1:31072347-31073139|SNRNP40	False	0.002245
chr1:31100446-31101535|SNRNP40	False	0.001958
chr1:31159762-31160262|SNRNP40	False	0.003972
chr1:31394571-31395186|SNRNP40	False	0.008538
chr1:31826818-31827761|SNRNP40	False	0.002434
chr1:31957624-31958294|SNRNP40	False	0.000923
chr1:30768857-30769473|ZCCHC17	False	0.006994
chr1:30777391-30778865|ZCCHC17	False	0.004338
chr1:30779405-30780013|ZCCHC17	False	0.002232
chr1:31394571-31395186|ZCCHC17	False	0.008553
chr1:31826818-31827761|ZCCHC17	False	0.002434
chr1:31957624-31958294|ZCCHC17	False	0.000923
chr1:31100446-31101535|KHDRBS1	False	0.000264
chr1:31154524-31155711|KHDRBS1	False	0.003038
chr1:31159762-31160262|KHDRBS1	False	0.000396
chr1:31394571-31395186|KHDRBS1	False	0.00084
chr1:31826818-31827761|KHDRBS1	False	0.004625
chr1:31954553-31955764|KHDRBS1	False	0.008887
chr1:31957624-31958294|KHDRBS1	False	0.007562
chr1:32448231-32449577|KHDRBS1	False	0.002028
chr1:31100446-31101535|PTP4A2	False	0.0
chr1:31154524-31155711|PTP4A2	False	0.0
chr1:31159762-31160262|PTP4A2	False	0.0
chr1:31170602-31171274|PTP4A2	False	0.0
chr1:31172173-31172673|PTP4A2	False	0.0
chr1:31394571-31395186|PTP4A2	False	0.0
chr1:31826818-31827761|PTP4A2	False	0.0
chr1:31954553-31955764|PTP4A2	False	0.0
chr1:31955934-31956777|PTP4A2	False	0.0
chr1:31957624-31958294|PTP4A2	False	0.0
chr1:32413620-32414378|PTP4A2	False	0.0
chr1:31394571-31395186|EIF3I	False	0.000736
chr1:31954553-31955764|EIF3I	False	0.002227
chr1:31957624-31958294|EIF3I	False	0.001814
chr1:32399795-32400295|EIF3I	False	0.000334
chr1:32448231-32449577|EIF3I	False	0.004645
chr1:31394571-31395186|HDAC1	False	0.000597
chr1:31957624-31958294|HDAC1	False	0.001255
chr1:32399795-32400295|HDAC1	False	0.000493
chr1:31826818-31827761|BSDC1	False	0.001118
chr1:31826818-31827761|MARCKSL1	False	0.001434
chr1:31954553-31955764|MARCKSL1	False	0.001137
chr1:31957624-31958294|MARCKSL1	False	0.000923
chr1:31826818-31827761|RBBP4	False	0.00113
chr1:31957624-31958294|RBBP4	False	0.000641
chr1:32448231-32449577|RBBP4	False	0.004986
chr1:33462417-33462917|RBBP4	False	5.7e-05
chr1:31826818-31827761|YARS	False	0.00077
chr1:33462417-33462917|YARS	False	6e-05
chr1:31954553-31955764|ZBTB8OS	False	0.000794
chr1:32448231-32449577|AK2	False	0.001797
chr1:33462417-33462917|AK2	False	0.000119
chr1:34378837-34379337|SFPQ	False	0.000251
chr1:34662944-34663444|SFPQ	False	0.000675
chr1:34662944-34663444|SMIM12	False	0.00195
chr1:35673871-35674539|MRPS15	False	0.000218
chr1:36411834-36412334|MRPS15	False	0.020307
chr1:36492528-36493028|MRPS15	False	0.033205
chr1:35673871-35674539|PSMB2	False	0.008438
chr1:36492528-36493028|PSMB2	False	0.001508
chr1:36411834-36412334|CLSPN	False	0.001376
chr1:36411834-36412334|THRAP3	False	0.00309
chr1:36411834-36412334|TRAPPC3	False	0.002125
chr1:36492528-36493028|TRAPPC3	False	0.001417
chr1:36492528-36493028|LSM10	False	0.007534
chr1:38308702-38309202|AKIRIN1	False	0.000133
chr1:38745382-38746585|AKIRIN1	False	0.001236
chr1:38773413-38773913|AKIRIN1	False	0.0
chr1:39892582-39893618|AKIRIN1	False	0.000706
chr1:38418409-38418909|GNL2	False	0.000368
chr1:38418409-38418909|MEAF6	False	0.000324
chr1:38508251-38508751|MEAF6	False	0.000107
chr1:38508251-38508751|NDUFS5	False	0.00025
chr1:38523473-38524414|NDUFS5	False	0.001323
chr1:38525695-38526510|NDUFS5	False	0.000235
chr1:38527597-38528097|NDUFS5	False	0.000666
chr1:38745382-38746585|NDUFS5	False	0.001614
chr1:38773413-38773913|NDUFS5	False	0.0
chr1:38783577-38784890|NDUFS5	False	0.000619
chr1:38785583-38786509|NDUFS5	False	0.002342
chr1:39605902-39606605|NDUFS5	False	0.001372
chr1:39892582-39893618|NDUFS5	False	0.001101
chr1:39952543-39953043|NDUFS5	False	0.000108
chr1:38523473-38524414|C1orf122	False	0.000581
chr1:38525695-38526510|C1orf122	False	0.000102
chr1:38745382-38746585|C1orf122	False	0.000296
chr1:38773413-38773913|C1orf122	False	0.0
chr1:38525695-38526510|FHL3	False	0.000107
chr1:38745382-38746585|FHL3	False	0.000284
chr1:38525695-38526510|UTP11	False	0.000123
chr1:38533857-38534357|UTP11	False	0.000553
chr1:38745382-38746585|UTP11	False	0.000324
chr1:38773413-38773913|UTP11	False	0.0
chr1:38525695-38526510|YRDC	False	0.000103
chr1:38745382-38746585|YRDC	False	0.000296
chr1:38745382-38746585|PABPC4	False	0.000458
chr1:38783577-38784890|PABPC4	False	0.000159
chr1:38785583-38786509|PABPC4	False	0.000596
chr1:39892582-39893618|PABPC4	False	0.002668
chr1:38745382-38746585|PPIE	False	0.000397
chr1:38773413-38773913|PPIE	False	0.0
chr1:38777548-38778445|PPIE	False	0.000524
chr1:38783577-38784890|PPIE	False	0.000137
chr1:39892582-39893618|PPIE	False	0.005803
chr1:38745382-38746585|SF3A3	False	0.000397
chr1:39605902-39606605|CAP1	False	0.000766
chr1:39892582-39893618|CAP1	False	0.002798
chr1:40036551-40037051|CAP1	False	0.058696
chr1:39892582-39893618|PPT1	False	0.004491
chr1:40036551-40037051|NFYC	False	0.00049
chr1:40974649-40975371|SMAP2	False	0.000657
chr1:43005581-43006323|ATP6V0B	False	0.000137
chr1:43044748-43045248|ATP6V0B	False	0.000322
chr1:43120356-43120856|ATP6V0B	False	8.3e-05
chr1:43005581-43006323|DPH2	False	0.000143
chr1:43005581-43006323|EBNA1BP2	False	0.001608
chr1:43044748-43045248|EBNA1BP2	False	0.00478
chr1:43330148-43330648|EBNA1BP2	False	0.011251
chr1:43044748-43045248|ERMAP	False	0.002025
chr1:43044748-43045248|MED8	False	0.0015
chr1:43044748-43045248|PPIH	False	0.0018
chr1:43044748-43045248|SVBP	False	0.001695
chr1:43330148-43330648|SVBP	False	0.002169
chr1:43044748-43045248|YBX1	False	0.001276
chr1:43120356-43120856|YBX1	False	0.000248
chr1:43330148-43330648|YBX1	False	0.002071
chr1:43522703-43523574|YBX1	False	0.002047
chr1:44729192-44729692|AKR1A1	False	0.00305
chr1:44729192-44729692|EIF2B3	False	0.009573
chr1:45574036-45574769|PRDX1	False	0.00762
chr1:45753369-45753869|PRDX1	False	0.002323
chr1:46420081-46420880|PRDX1	False	0.000642
chr1:46421693-46422193|PRDX1	False	0.000198
chr1:46487761-46488261|PRDX1	False	0.000295
chr1:45574036-45574769|RPS8	False	0.000368
chr1:45753369-45753869|RPS8	False	0.000417
chr1:45574036-45574769|UQCRH	False	0.000354
chr1:45753369-45753869|UQCRH	False	0.000659
chr1:46244926-46245636|UQCRH	False	0.0
chr1:46420081-46420880|UQCRH	False	0.003567
chr1:46421693-46422193|UQCRH	False	0.001085
chr1:46535744-46536244|UQCRH	False	0.000226
chr1:47193925-47194762|UQCRH	False	0.000143
chr1:47211816-47212316|UQCRH	False	0.000379
chr1:47212995-47213744|UQCRH	False	0.000516
chr1:47241617-47242117|UQCRH	False	0.000256
chr1:45574036-45574769|UROD	False	0.000552
chr1:45753369-45753869|UROD	False	0.00058
chr1:46420081-46420880|NASP	False	0.000488
chr1:46535744-46536244|NASP	False	5.5e-05
chr1:46420081-46420880|TMEM69	False	0.000713
chr1:46421693-46422193|CMPK1	False	0.000151
chr1:46535744-46536244|CMPK1	False	7.2e-05
chr1:47211816-47212316|CMPK1	False	0.003346
chr1:47212995-47213744|CMPK1	False	0.004623
chr1:46421693-46422193|GPBP1L1	False	0.000218
chr1:46522169-46522839|PDZK1IP1	False	0.001384
chr1:50976328-50979858|CDKN2C	False	0.163335
chr1:50976328-50979858|EPS15	False	0.002
chr1:50976328-50979858|FAF1	False	0.106818
chr1:50976328-50979858|NRDC	False	0.001665
chr1:51896789-51897289|NRDC	False	0.013127
chr1:52674680-52675532|NRDC	False	0.000377
chr1:50976328-50979858|OSBPL9	False	0.002321
chr1:51283949-51284926|BTF3L4	False	0.002052
chr1:51896789-51897289|BTF3L4	False	0.001512
chr1:52613563-52614512|BTF3L4	False	0.00179
chr1:52674680-52675532|BTF3L4	False	0.000521
chr1:51896789-51897289|PRPF38A	False	0.000497
chr1:52674680-52675532|PRPF38A	False	0.001311
chr1:52674680-52675532|MAGOH	False	0.000685
chr1:52674680-52675532|SCP2	False	0.002021
chr1:52674680-52675532|ZCCHC11	False	0.003107
chr1:53392162-53392662|MRPL37	False	0.000357
chr1:54463184-54463684|MRPL37	False	0.000822
chr1:54487818-54488736|MRPL37	False	0.009736
chr1:54489182-54489816|MRPL37	False	0.007822
chr1:54463184-54463684|TMEM59	False	0.0003
chr1:54487818-54488736|TMEM59	False	0.003666
chr1:55022000-55022500|TMEM59	False	0.00064
chr1:54464352-54465028|HSPB11	False	0.00106
chr1:54487818-54488736|HSPB11	False	0.001803
chr1:65687450-65688338|LEPROT	False	0.001452
chr1:67431689-67432564|SERBP1	False	0.076981
chr1:67479062-67479777|SERBP1	False	0.047585
chr1:67538903-67540091|SERBP1	False	0.008051
chr1:67570358-67570858|SERBP1	False	0.003566
chr1:67682485-67683200|SERBP1	False	0.003293
chr1:67479062-67479777|GADD45A	False	0.005685
chr1:67682485-67683200|GADD45A	True	0.094464
chr1:70674818-70676268|PTGER3	True	0.011545
chr1:70674818-70676268|SRSF11	False	0.008081
chr1:75672413-75673255|TYW3	False	0.002655
chr1:84619227-84619727|GNG5	False	0.002397
chr1:85219916-85220707|GNG5	False	0.000449
chr1:85224598-85225505|GNG5	False	0.002573
chr1:85224598-85225505|C1orf52	False	0.068421
chr1:85224598-85225505|RPF1	False	0.004967
chr1:85224598-85225505|SSX2IP	False	0.002652
chr1:86461472-86462059|SELENOF	False	0.000741
chr1:86774209-86775355|SELENOF	False	0.004803
chr1:87826390-87827059|SELENOF	False	0.00014
chr1:86774209-86775355|SH3GLB1	False	0.014668
chr1:92990780-92991280|RPL5	False	0.002959
chr1:93042269-93042990|RPL5	False	0.001478
chr1:95084201-95084944|TMEM56	True	0.04761
chr1:95085335-95085835|TMEM56	True	0.04761
chr1:95086848-95087635|TMEM56	True	0.009836
chr1:95115581-95116081|TMEM56	True	0.168126
chr1:108533276-108534274|FAM102B	True	0.075105
chr1:108533276-108534274|PRPF38B	False	0.014282
chr1:108533276-108534274|SARS	False	0.001858
chr1:109793476-109794628|SARS	False	0.000619
chr1:109818174-109818956|SARS	False	0.000527
chr1:109823767-109824267|SARS	False	0.001045
chr1:109889127-109889627|SARS	False	0.000365
chr1:109979562-109980062|SARS	False	0.000374
chr1:108533276-108534274|TMEM167B	False	0.001933
chr1:109793476-109794628|AHCYL1	False	0.002116
chr1:109889127-109889627|AHCYL1	False	0.00297
chr1:109901635-109902135|AHCYL1	False	0.010155
chr1:109793476-109794628|LAMTOR5	False	0.000841
chr1:109818174-109818956|LAMTOR5	False	0.000779
chr1:109823767-109824267|LAMTOR5	False	0.001574
chr1:109889127-109889627|LAMTOR5	False	0.000689
chr1:109901635-109902135|LAMTOR5	False	0.002098
chr1:109979562-109980062|LAMTOR5	False	0.000976
chr1:110857917-110858958|LAMTOR5	False	0.000827
chr1:110916794-110917570|LAMTOR5	False	0.00101
chr1:111101896-111102396|LAMTOR5	False	0.000954
chr1:109793476-109794628|PSMA5	False	0.001119
chr1:109818174-109818956|PSMA5	False	0.00093
chr1:109889127-109889627|PSMA5	False	0.000609
chr1:109898607-109899247|PSMA5	False	0.0
chr1:109901635-109902135|PSMA5	False	0.00176
chr1:109793476-109794628|PSRC1	False	0.000602
chr1:109901635-109902135|GNAI3	False	0.002603
chr1:109901635-109902135|SORT1	False	0.001625
chr1:110857917-110858958|DRAM2	False	0.001985
chr1:110916794-110917570|ATP5F1	False	0.001032
chr1:111101896-111102396|ATP5F1	False	0.002074
chr1:110916794-110917570|RAP1A	False	0.000746
chr1:111467757-111468257|LRIF1	False	0.00043
chr1:111467757-111468257|WDR77	False	0.016887
chr1:112880893-112881393|RHOC	False	0.001591
chr1:112893682-112894341|RHOC	False	0.000606
chr1:113146730-113147230|RHOC	False	0.000281
chr1:112893682-112894341|CAPZA1	False	0.001206
chr1:113141387-113142161|CAPZA1	False	0.002125
chr1:113210234-113210734|CAPZA1	False	0.001528
chr1:114078096-114078596|CSDE1	False	0.001561
chr1:114080465-114080965|CSDE1	False	0.001095
chr1:114379902-114380402|CSDE1	False	0.004033
chr1:114388285-114388785|CSDE1	False	0.001629
chr1:115179399-115179899|CSDE1	False	0.00181
chr1:114080465-114080965|NRAS	False	0.001957
chr1:114379902-114380402|NRAS	False	0.007606
chr1:114388285-114388785|NRAS	False	0.003081
chr1:114080465-114080965|SIKE1	False	0.001738
chr1:114379902-114380402|SIKE1	False	0.006239
chr1:114388285-114388785|SIKE1	False	0.002517
chr1:115179399-115179899|SIKE1	False	0.003145
chr1:114379902-114380402|BCAS2	False	0.013292
chr1:116420323-116420823|MAN1A2	False	0.000685
chr1:117655089-117655589|MAN1A2	False	0.002639
chr1:116503996-116504794|CD58	True	0.031531
chr1:116686903-116688095|ATP1A1	False	0.006382
chr1:116827191-116827691|ATP1A1	False	0.003654
chr1:117339753-117340393|ATP1A1	False	0.000246
chr1:116686903-116688095|TTF2	False	0.00558
chr1:117655089-117655589|WDR3	True	0.0034
chr1:150186641-150188059|APH1A	False	0.010613
chr1:150545481-150546099|APH1A	False	0.00388
chr1:150976787-150977582|APH1A	False	0.001977
chr1:150186641-150188059|ENSA	False	0.001033
chr1:150545481-150546099|ENSA	False	0.007219
chr1:150976787-150977582|ENSA	False	0.002243
chr1:150545481-150546099|PSMB4	False	0.001539
chr1:150976787-150977582|PSMB4	False	0.004221
chr1:151739522-151740022|PSMB4	False	0.001087
chr1:150545481-150546099|PSMD4	False	0.001359
chr1:150976787-150977582|PSMD4	False	0.004737
chr1:151739522-151740022|PSMD4	False	0.000552
chr1:151945655-151946155|PSMD4	False	0.001502
chr1:152070979-152071479|PSMD4	False	0.000746
chr1:150976787-150977582|ANP32E	False	0.001516
chr1:150976787-150977582|CERS2	True	0.219889
chr1:150976787-150977582|MRPL9	False	0.00216
chr1:150976787-150977582|THEM4	False	0.001105
chr1:150976787-150977582|VPS72	False	0.006981
chr1:153059287-153059787|JTB	False	0.000894
chr1:153697099-153698198|JTB	False	0.001944
chr1:154354416-154355047|JTB	False	0.003607
chr1:154384582-154385430|JTB	False	0.001358
chr1:154629018-154629665|JTB	False	0.001269
chr1:154886234-154886734|JTB	False	0.000316
chr1:153059287-153059787|RAB13	False	0.000905
chr1:154384582-154385430|RAB13	False	0.001418
chr1:154629018-154629665|RAB13	False	0.001314
chr1:154883907-154884407|RAB13	False	0.000361
chr1:153059287-153059787|RPS27	False	0.000948
chr1:153697099-153698198|RPS27	False	0.001998
chr1:153698286-153698786|RPS27	False	0.001998
chr1:154354416-154355047|RPS27	False	0.00402
chr1:154384582-154385430|RPS27	False	0.00151
chr1:154385511-154386011|RPS27	False	0.00151
chr1:154386489-154387456|RPS27	False	0.001234
chr1:154629018-154629665|RPS27	False	0.001393
chr1:153433051-153433655|C1orf43	False	0.001307
chr1:154354416-154355047|C1orf43	False	0.010773
chr1:154386489-154387456|C1orf43	False	0.002892
chr1:154629018-154629665|C1orf43	False	0.002119
chr1:154883907-154884407|C1orf43	False	0.000498
chr1:154995616-154996116|C1orf43	False	0.00042
chr1:155167590-155168248|C1orf43	False	0.001005
chr1:153433051-153433655|HAX1	False	0.001568
chr1:154384582-154385430|HAX1	False	0.006711
chr1:154385511-154386011|HAX1	False	0.006711
chr1:154386489-154387456|HAX1	False	0.005429
chr1:154629018-154629665|HAX1	False	0.003118
chr1:154883907-154884407|HAX1	False	0.000694
chr1:154995616-154996116|HAX1	False	0.000577
chr1:153433051-153433655|TPM3	False	0.001237
chr1:153698286-153698786|TPM3	False	0.001032
chr1:154354416-154355047|TPM3	False	0.00753
chr1:154384582-154385430|TPM3	False	0.002596
chr1:154385511-154386011|TPM3	False	0.002596
chr1:154386489-154387456|TPM3	False	0.002113
chr1:154629018-154629665|TPM3	False	0.001743
chr1:154883907-154884407|TPM3	False	0.000424
chr1:154995616-154996116|TPM3	False	0.00036
chr1:154354416-154355047|CKS1B	False	0.00104
chr1:154384582-154385430|CKS1B	False	0.000447
chr1:154386489-154387456|CKS1B	False	0.000367
chr1:154629018-154629665|CKS1B	False	0.001166
chr1:154995616-154996116|CKS1B	False	0.007766
chr1:154354416-154355047|FDPS	False	0.001127
chr1:154386489-154387456|FDPS	False	0.000391
chr1:154629018-154629665|FDPS	False	0.000983
chr1:154883907-154884407|FDPS	False	0.000615
chr1:154354416-154355047|ILF2	False	0.001919
chr1:154629018-154629665|ILF2	False	0.000837
chr1:154354416-154355047|KRTCAP2	False	0.001195
chr1:154386489-154387456|KRTCAP2	False	0.000417
chr1:154629018-154629665|KRTCAP2	False	0.001119
chr1:154883907-154884407|KRTCAP2	False	0.000826
chr1:154995616-154996116|KRTCAP2	False	0.001346
chr1:154384582-154385430|ADAR	False	0.003364
chr1:154384582-154385430|CHTOP	False	0.000605
chr1:154386489-154387456|CHTOP	False	0.000495
chr1:154629018-154629665|CHTOP	False	0.000685
chr1:154384582-154385430|MTX1	False	0.000416
chr1:154629018-154629665|MTX1	False	0.0009
chr1:154629018-154629665|FLAD1	False	0.0013
chr1:154629018-154629665|PMVK	False	0.002048
chr1:154886234-154886734|PMVK	False	0.004558
chr1:154995616-154996116|PMVK	False	0.004258
chr1:155167590-155168248|PMVK	False	0.003085
chr1:154629018-154629665|RUSC1	False	0.000815
chr1:154629018-154629665|SLC50A1	False	0.001162
chr1:154629018-154629665|SNAPIN	False	0.000931
chr1:154886234-154886734|DAP3	False	0.000403
chr1:155167590-155168248|DAP3	False	0.002008
chr1:156398375-156398875|DAP3	False	0.000676
chr1:156502786-156503713|DAP3	False	0.0
chr1:156602662-156603162|DAP3	False	0.00026
chr1:156663199-156663699|DAP3	False	0.0
chr1:154995616-154996116|KIAA0907	False	0.000342
chr1:156602662-156603162|KIAA0907	False	0.000328
chr1:156663199-156663699|KIAA0907	False	0.0
chr1:156694071-156694571|KIAA0907	False	0.001109
chr1:156398375-156398875|CCT3	False	0.006711
chr1:156460260-156460938|CCT3	False	0.004871
chr1:156502786-156503713|CCT3	False	0.0
chr1:156504995-156505706|CCT3	False	0.007488
chr1:156663199-156663699|CCT3	False	0.0
chr1:156694071-156694571|CCT3	False	0.002091
chr1:156890042-156890542|CCT3	False	0.000658
chr1:157193565-157194065|CCT3	False	0.000196
chr1:157227510-157228256|CCT3	False	0.000478
chr1:157261900-157262828|CCT3	False	0.0002
chr1:157274605-157275257|CCT3	False	0.000545
chr1:157325123-157325623|CCT3	False	0.000293
chr1:156398375-156398875|HDGF	False	0.000685
chr1:156504995-156505706|HDGF	False	0.003141
chr1:156602662-156603162|HDGF	False	0.000825
chr1:156663199-156663699|HDGF	False	0.0
chr1:156694071-156694571|HDGF	False	0.00837
chr1:157193565-157194065|HDGF	False	0.000242
chr1:157261900-157262828|HDGF	False	0.00023
chr1:157311663-157312765|HDGF	False	0.001005
chr1:156398375-156398875|LAMTOR2	False	0.000838
chr1:156663199-156663699|LAMTOR2	False	0.0
chr1:156694071-156694571|LAMTOR2	False	0.000854
chr1:156398375-156398875|NAXE	False	0.002131
chr1:156460260-156460938|NAXE	False	0.004762
chr1:156502786-156503713|NAXE	False	0.0
chr1:156504995-156505706|NAXE	False	0.015409
chr1:156602662-156603162|NAXE	False	0.020006
chr1:156663199-156663699|NAXE	False	0.0
chr1:156694071-156694571|NAXE	False	0.007857
chr1:157193565-157194065|NAXE	False	0.000294
chr1:157311663-157312765|NAXE	False	0.001298
chr1:156460260-156460938|SSR2	False	0.001547
chr1:156502786-156503713|SSR2	False	0.0
chr1:156602662-156603162|SSR2	False	0.000386
