pair	regulated	score
chr1:23562302-23562802|RPL11	False	0.0141083959242046
chr1:23716065-23716565|RPL11	False	0.0998840470176645
chr1:23920093-23921311|RPL11	False	0.0025020332806088
chr1:23716065-23716565|HNRNPR	False	0.0008505571779937
chr1:23920093-23921311|HNRNPR	False	0.000648019148098
chr1:23920093-23921311|ELOA	False	0.0050684033998154
chr1:23920093-23921311|PITHD1	False	0.0085288470780737
chr1:23920093-23921311|SRRM1	False	0.0005426344729754
chr1:24742119-24742619|TMEM50A	False	0.0001637351806051
chr1:25933351-25933954|TMEM50A	False	0.0014473385869398
chr1:26138425-26139455|TMEM50A	False	0.0001564607235523
chr1:25933351-25933954|ARID1A	False	0.0006856910240338
chr1:25933351-25933954|HMGN2	False	0.0070800952800444
chr1:26104576-26105524|HMGN2	False	0.0012217013768069
chr1:26138425-26139455|HMGN2	False	0.0009808162803682
chr1:26376717-26377217|HMGN2	False	0.0087022422020404
chr1:26377523-26378866|HMGN2	False	0.0686492606263063
chr1:26500769-26501550|HMGN2	False	0.247268408934619
chr1:26783944-26784444|HMGN2	False	0.0047800997221655
chr1:27026948-27028368|HMGN2	False	0.0011478481567028
chr1:25933351-25933954|MTFR1L	False	0.0138092254581974
chr1:26508328-26508828|MTFR1L	False	0.0171319358373805
chr1:25933351-25933954|NUDC	True	0.0005999259810488
chr1:26104576-26105524|NUDC	False	0.0002175477383519
chr1:26138425-26139455|NUDC	False	0.0001704557425502
chr1:26377523-26378866|NUDC	False	0.0020074771491451
chr1:26584065-26584565|NUDC	False	0.0005747838226801
chr1:26636453-26637096|NUDC	False	0.0019344867468396
chr1:26686869-26687369|NUDC	False	0.0011674257607292
chr1:26783944-26784444|NUDC	False	0.0013397382017722
chr1:27026948-27028368|NUDC	False	0.0009469164436494
chr1:27523007-27523999|NUDC	False	0.000487155332981
chr1:25933351-25933954|SH3BGRL3	False	0.0022413475715337
chr1:26377523-26378866|SH3BGRL3	False	0.0810021601994498
chr1:26584065-26584565|SH3BGRL3	False	0.0018843357626538
chr1:27026948-27028368|SH3BGRL3	False	0.0005778647641856
chr1:25933351-25933954|STMN1	True	0.719746603669687
chr1:26104576-26105524|STMN1	False	0.0055275670253486
chr1:26138425-26139455|STMN1	False	0.0038639115803037
chr1:26376717-26377217|STMN1	False	0.0029161405456762
chr1:26377523-26378866|STMN1	False	0.0128089764307432
chr1:26508328-26508828|STMN1	False	0.0188158848975138
chr1:26584065-26584565|STMN1	False	0.002503743592772
chr1:26619808-26621780|STMN1	False	0.0149703187142491
chr1:26636453-26637096|STMN1	False	0.0058274893535446
chr1:25933351-25933954|ZNF593	False	0.0028047812894971
chr1:26104576-26105524|ZNF593	False	0.0028763779239088
chr1:26376717-26377217|ZNF593	False	0.0016930268147339
chr1:26377523-26378866|ZNF593	False	0.011333310175078
chr1:26500769-26501550|ZNF593	False	0.0013563839433622
chr1:27026948-27028368|ZNF593	False	0.0001787353095213
chr1:27074115-27074615|ZNF593	False	0.0019237459504208
chr1:26377523-26378866|LIN28A	True	0.795751128936623
chr1:26500769-26501550|WASF2	False	0.0001236484747453
chr1:26508328-26508828|WASF2	False	0.0134508575044006
chr1:26584065-26584565|WASF2	False	9.03431679428002e-05
chr1:26636453-26637096|WASF2	False	0.000275500195999
chr1:27026948-27028368|WASF2	False	8.00678001323988e-05
chr1:27523007-27523999|WASF2	False	0.0438087352864528
chr1:27869198-27869698|WASF2	False	9.71748010747825e-05
chr1:28112667-28113483|WASF2	False	0.0001761165788846
chr1:28249311-28250231|WASF2	False	0.0008470013894241
chr1:28345727-28346629|WASF2	False	0.0003905527957462
chr1:28352119-28352734|WASF2	False	0.000239750158986
chr1:26619808-26621780|PIGV	False	0.0411883224494622
chr1:27026948-27028368|PPP1R8	False	0.0001478619230015
chr1:27523007-27523999|PPP1R8	False	0.0012779317895348
chr1:27869198-27869698|PPP1R8	False	0.0030734070816759
chr1:27026948-27028368|TMEM222	False	0.0005206291837409
chr1:27523007-27523999|ATPIF1	False	0.0005076887149598
chr1:27867738-27868238|ATPIF1	False	0.0003671022466176
chr1:27869198-27869698|ATPIF1	False	0.0003127244129807
chr1:28112667-28113483|ATPIF1	False	0.0016932144238531
chr1:28249311-28250231|ATPIF1	False	0.35031925708075
chr1:28345727-28346629|ATPIF1	False	0.0140827904735743
chr1:28351509-28352009|ATPIF1	False	0.0075323949274777
chr1:28352119-28352734|ATPIF1	False	0.006819262656806
chr1:28883765-28884265|ATPIF1	False	0.0095501322925068
chr1:28884388-28885427|ATPIF1	False	0.0049796369853728
chr1:27608544-27609044|DNAJC8	False	0.0012575128816031
chr1:27867738-27868238|DNAJC8	False	0.000978328605163
chr1:28249311-28250231|DNAJC8	False	0.465624125672337
chr1:28345727-28346629|DNAJC8	False	0.0145298559170333
chr1:28351509-28352009|DNAJC8	False	0.0225981978692661
chr1:28352119-28352734|DNAJC8	False	0.0192672312925
chr1:28883765-28884265|DNAJC8	False	0.0315757785659296
chr1:28884388-28885427|DNAJC8	False	0.0166151362255755
chr1:27869198-27869698|RCC1	False	0.000221422354708
chr1:28112667-28113483|RCC1	False	0.0012038324975991
chr1:28352119-28352734|RCC1	False	0.0079176417776587
chr1:28883765-28884265|RCC1	False	0.0536507513134489
chr1:28884388-28885427|RCC1	False	0.0382073217502234
chr1:28105018-28105518|YTHDF2	False	4.05861727702155e-05
chr1:28249311-28250231|YTHDF2	False	0.0010128469904976
chr1:28351509-28352009|YTHDF2	False	0.0006218362176384
chr1:28352119-28352734|YTHDF2	False	0.000503729385176
chr1:28883765-28884265|YTHDF2	False	0.0576810793458492
chr1:28884388-28885427|YTHDF2	False	0.0452325077460863
chr1:28249311-28250231|EPB41	False	0.0079809134462189
chr1:28351509-28352009|EPB41	False	0.0028170384456861
chr1:28352119-28352734|EPB41	False	0.0021663444323378
chr1:28883765-28884265|EPB41	True	0.995280632805993
chr1:28884388-28885427|EPB41	True	0.992467810722802
chr1:28249311-28250231|RPA2	False	0.0022904858596506
chr1:28883765-28884265|RPA2	False	0.0066496068525334
chr1:28884388-28885427|RPA2	False	0.0028989127349376
chr1:28249311-28250231|SRSF4	False	0.0012813640479883
chr1:28351509-28352009|SRSF4	False	0.0007083563606989
chr1:28352119-28352734|SRSF4	False	0.0005406115205207
chr1:28883765-28884265|SRSF4	False	0.130842811481956
chr1:28884388-28885427|SRSF4	False	0.0915755581238424
chr1:28249311-28250231|TAF12	False	0.0015133157010325
chr1:28351509-28352009|TAF12	False	0.0008050235286315
chr1:28352119-28352734|TAF12	False	0.000754846857788
chr1:28883765-28884265|TAF12	False	0.0176949468983308
chr1:28884388-28885427|TAF12	False	0.0120646359841361
chr1:28883765-28884265|MECR	False	0.092556619436022
chr1:28884388-28885427|TRNAU1AP	False	0.0111208916439545
chr1:30768857-30769473|SNRNP40	False	0.013792282993431
chr1:31072347-31073139|SNRNP40	False	0.0009689344040986
chr1:31100446-31101535|SNRNP40	False	0.000353577171227
chr1:31159762-31160262|SNRNP40	False	0.0019515648145891
chr1:31394571-31395186|SNRNP40	False	0.0001873841766833
chr1:31826818-31827761|SNRNP40	False	0.0023613132507976
chr1:31957624-31958294|SNRNP40	False	0.0006692310818017
chr1:30768857-30769473|ZCCHC17	False	0.0359070683338279
chr1:30777391-30778865|ZCCHC17	False	0.001899552183181
chr1:30779405-30780013|ZCCHC17	False	0.0013528242385129
chr1:31394571-31395186|ZCCHC17	False	0.0004863727294448
chr1:31826818-31827761|ZCCHC17	False	0.0063428637318553
chr1:31957624-31958294|ZCCHC17	False	0.0018283090716551
chr1:31100446-31101535|KHDRBS1	False	4.95026227674825e-05
chr1:31154524-31155711|KHDRBS1	False	0.0001315022381474
chr1:31159762-31160262|KHDRBS1	False	0.0002518107113025
chr1:31394571-31395186|KHDRBS1	False	2.3813186696941e-05
chr1:31826818-31827761|KHDRBS1	False	0.0045750250443616
chr1:31954553-31955764|KHDRBS1	False	0.0145489648329051
chr1:31957624-31958294|KHDRBS1	False	0.008451796231596
chr1:32448231-32449577|KHDRBS1	False	0.0004203650416
chr1:31100446-31101535|PTP4A2	False	0.0149225669555091
chr1:31154524-31155711|PTP4A2	False	0.0156169436553715
chr1:31159762-31160262|PTP4A2	False	0.0156836718372442
chr1:31170602-31171274|PTP4A2	False	0.015835174452004
chr1:31172173-31172673|PTP4A2	False	0.0158560426017407
chr1:31394571-31395186|PTP4A2	False	0.0200049984455308
chr1:31826818-31827761|PTP4A2	False	0.0564336795954335
chr1:31954553-31955764|PTP4A2	False	0.24594220382245
chr1:31955934-31956777|PTP4A2	False	0.232018049760805
chr1:31957624-31958294|PTP4A2	False	0.216209066372814
chr1:32413620-32414378|PTP4A2	False	0.0222958171518829
chr1:31394571-31395186|EIF3I	False	7.22891387274723e-05
chr1:31954553-31955764|EIF3I	False	0.0054073651397001
chr1:31957624-31958294|EIF3I	False	0.0057345461801438
chr1:32399795-32400295|EIF3I	False	0.0168026022326219
chr1:32448231-32449577|EIF3I	False	0.0037598188972035
chr1:31394571-31395186|HDAC1	False	6.396281928982e-05
chr1:31957624-31958294|HDAC1	False	0.0021559232192887
chr1:32399795-32400295|HDAC1	False	0.0123985285891919
chr1:31826818-31827761|BSDC1	False	0.0010827767341609
chr1:31826818-31827761|MARCKSL1	False	0.0218910650436788
chr1:31954553-31955764|MARCKSL1	False	0.0169950324818197
chr1:31957624-31958294|MARCKSL1	False	0.0176733011264016
chr1:31826818-31827761|RBBP4	False	0.0004276774392545
chr1:31957624-31958294|RBBP4	False	0.0001681987407508
chr1:32448231-32449577|RBBP4	False	0.0006887967560766
chr1:33462417-33462917|RBBP4	False	7.89695776752965e-06
chr1:31826818-31827761|YARS	False	0.0003713358252147
chr1:33462417-33462917|YARS	False	1.37013822576055e-05
chr1:31954553-31955764|ZBTB8OS	False	0.0008976882594192
chr1:32448231-32449577|AK2	False	0.0012118554324329
chr1:33462417-33462917|AK2	False	8.94905062904602e-05
chr1:34378837-34379337|SFPQ	False	0.0004856654962413
chr1:34662944-34663444|SFPQ	False	0.0003856873598164
chr1:34662944-34663444|SMIM12	False	0.0030284597142782
chr1:35673871-35674539|MRPS15	False	0.0002880931418335
chr1:36411834-36412334|MRPS15	False	0.0011586223109263
chr1:36492528-36493028|MRPS15	False	0.0239412657163481
chr1:35673871-35674539|PSMB2	False	0.018481889272781
chr1:36492528-36493028|PSMB2	False	0.0002829210933778
chr1:36411834-36412334|CLSPN	False	0.0018392483133313
chr1:36411834-36412334|THRAP3	False	0.0003318039927547
chr1:36411834-36412334|TRAPPC3	False	0.0004638910153404
chr1:36492528-36493028|TRAPPC3	False	0.000872789380001
chr1:36492528-36493028|LSM10	False	0.0027412549187268
chr1:38308702-38309202|AKIRIN1	False	0.0006109373189568
chr1:38745382-38746585|AKIRIN1	False	0.0077315664853879
chr1:38773413-38773913|AKIRIN1	False	0.0003384807416616
chr1:39892582-39893618|AKIRIN1	False	0.0010206065012572
chr1:38418409-38418909|GNL2	False	0.0013525918526926
chr1:38418409-38418909|MEAF6	False	0.000393312249875
chr1:38508251-38508751|MEAF6	False	0.0002043281064276
chr1:38508251-38508751|NDUFS5	False	0.0005933988361608
chr1:38523473-38524414|NDUFS5	False	0.0046439630616959
chr1:38525695-38526510|NDUFS5	False	0.0006989427220734
chr1:38527597-38528097|NDUFS5	False	0.0018842355414405
chr1:38745382-38746585|NDUFS5	False	0.0133692572813374
chr1:38773413-38773913|NDUFS5	False	0.0008536480589257
chr1:38783577-38784890|NDUFS5	False	0.0039426898137962
chr1:38785583-38786509|NDUFS5	False	0.005200890055592
chr1:39605902-39606605|NDUFS5	False	7.92841495606615e-05
chr1:39892582-39893618|NDUFS5	False	0.0016392490706448
chr1:39952543-39953043|NDUFS5	False	0.0139956278732834
chr1:38523473-38524414|C1orf122	False	0.0240196467622643
chr1:38525695-38526510|C1orf122	False	0.0013190813954771
chr1:38745382-38746585|C1orf122	False	0.0091609326585551
chr1:38773413-38773913|C1orf122	False	0.0004398566454514
chr1:38525695-38526510|FHL3	False	0.0030031466725502
chr1:38745382-38746585|FHL3	False	0.0144561395046307
chr1:38525695-38526510|UTP11	False	0.0005831653086323
chr1:38533857-38534357|UTP11	False	0.0026353636773459
chr1:38745382-38746585|UTP11	False	0.0023957930071927
chr1:38773413-38773913|UTP11	False	0.0001471191165732
chr1:38525695-38526510|YRDC	False	0.001058457347738
chr1:38745382-38746585|YRDC	False	0.010946968613158
chr1:38745382-38746585|PABPC4	False	0.0169413696546963
chr1:38783577-38784890|PABPC4	False	0.0124022257728336
chr1:38785583-38786509|PABPC4	False	0.0068502979320079
chr1:39892582-39893618|PABPC4	False	0.0226040185494273
chr1:38745382-38746585|PPIE	False	0.004924912770577
chr1:38773413-38773913|PPIE	False	0.0001959524122148
chr1:38777548-38778445|PPIE	False	0.0008853232822663
chr1:38783577-38784890|PPIE	False	0.0018104594310884
chr1:39892582-39893618|PPIE	False	0.012317908429053
chr1:38745382-38746585|SF3A3	False	0.0161062060059572
chr1:39605902-39606605|CAP1	False	8.49601662107235e-05
chr1:39892582-39893618|CAP1	False	0.0064315018463268
chr1:40036551-40037051|CAP1	False	0.428061214932449
chr1:39892582-39893618|PPT1	False	0.0986813701567901
chr1:40036551-40037051|NFYC	False	0.0012509974203854
chr1:40974649-40975371|SMAP2	False	0.0013851703674481
chr1:43005581-43006323|ATP6V0B	False	0.0008968392806193
chr1:43044748-43045248|ATP6V0B	False	0.0011048638354735
chr1:43120356-43120856|ATP6V0B	False	0.0002797945620757
chr1:43005581-43006323|DPH2	False	0.0002120257390721
chr1:43005581-43006323|EBNA1BP2	False	0.0021748553350523
chr1:43044748-43045248|EBNA1BP2	False	0.004646587356937
chr1:43330148-43330648|EBNA1BP2	False	0.0108527233269364
chr1:43044748-43045248|ERMAP	False	0.0073632671019394
chr1:43044748-43045248|MED8	False	0.0012982571993995
chr1:43044748-43045248|PPIH	False	0.0018698371647
chr1:43044748-43045248|SVBP	False	0.0035527321475131
chr1:43330148-43330648|SVBP	False	0.001850756605172
chr1:43044748-43045248|YBX1	False	0.0013911319702555
chr1:43120356-43120856|YBX1	False	0.0001838955925095
chr1:43330148-43330648|YBX1	False	0.0006699019858969
chr1:43522703-43523574|YBX1	False	0.0030478476439412
chr1:44729192-44729692|AKR1A1	False	0.0005501528789424
chr1:44729192-44729692|EIF2B3	False	0.0006723498134418
chr1:45574036-45574769|PRDX1	False	0.0066482178037774
chr1:45753369-45753869|PRDX1	False	0.0014209657483257
chr1:46420081-46420880|PRDX1	False	0.0003389362071858
chr1:46421693-46422193|PRDX1	False	0.0001752666230334
chr1:46487761-46488261|PRDX1	False	0.0001018560300699
chr1:45574036-45574769|RPS8	False	0.0002330769292535
chr1:45753369-45753869|RPS8	False	0.0001286005550627
chr1:45574036-45574769|UQCRH	False	0.0001487510209492
chr1:45753369-45753869|UQCRH	False	0.0001270017506404
chr1:46244926-46245636|UQCRH	False	0.0887882835399851
chr1:46420081-46420880|UQCRH	False	0.0005628594920462
chr1:46421693-46422193|UQCRH	False	0.0004189088359385
chr1:46535744-46536244|UQCRH	False	0.0358715438106021
chr1:47193925-47194762|UQCRH	False	0.0001191357542973
chr1:47211816-47212316|UQCRH	False	0.0002348933398907
chr1:47212995-47213744|UQCRH	False	0.0001733783240594
chr1:47241617-47242117|UQCRH	False	0.0003653136300368
chr1:45574036-45574769|UROD	False	0.0016338882801861
chr1:45753369-45753869|UROD	False	0.0003776468776203
chr1:46420081-46420880|NASP	False	0.000774524924033
chr1:46535744-46536244|NASP	False	0.0137352437884219
chr1:46420081-46420880|TMEM69	False	0.0001186264325712
chr1:46421693-46422193|CMPK1	False	9.18619771018757e-05
chr1:46535744-46536244|CMPK1	False	0.0155084823968476
chr1:47211816-47212316|CMPK1	False	0.0034211460454453
chr1:47212995-47213744|CMPK1	False	0.0037465810734548
chr1:46421693-46422193|GPBP1L1	False	4.35795163632414e-05
chr1:46522169-46522839|PDZK1IP1	False	0.0189598455542512
chr1:50976328-50979858|CDKN2C	False	0.766519715716812
chr1:50976328-50979858|EPS15	False	0.002441948210418
chr1:50976328-50979858|FAF1	False	0.243054416550194
chr1:50976328-50979858|NRDC	False	0.0003762695951896
chr1:51896789-51897289|NRDC	False	0.0039895586352127
chr1:52674680-52675532|NRDC	False	0.0007100300319797
chr1:50976328-50979858|OSBPL9	False	0.0011829962615983
chr1:51283949-51284926|BTF3L4	False	0.0025379530352926
chr1:51896789-51897289|BTF3L4	False	0.0037137648563453
chr1:52613563-52614512|BTF3L4	False	0.0073215747580169
chr1:52674680-52675532|BTF3L4	False	0.0046889776215448
chr1:51896789-51897289|PRPF38A	False	0.0002053732246356
chr1:52674680-52675532|PRPF38A	False	0.001878741586205
chr1:52674680-52675532|MAGOH	False	0.0066071522515099
chr1:52674680-52675532|SCP2	False	0.049401393153297
chr1:52674680-52675532|ZCCHC11	False	0.097420331309356
chr1:53392162-53392662|MRPL37	False	6.64515012693261e-06
chr1:54463184-54463684|MRPL37	False	0.0017817256371854
chr1:54487818-54488736|MRPL37	False	0.0056240115090107
chr1:54489182-54489816|MRPL37	False	0.0022605124000776
chr1:54463184-54463684|TMEM59	False	0.0006796699412892
chr1:54487818-54488736|TMEM59	False	0.002453421303352
chr1:55022000-55022500|TMEM59	False	8.78635153873563e-05
chr1:54464352-54465028|HSPB11	False	0.0119116079480517
chr1:54487818-54488736|HSPB11	False	0.0077930671822272
chr1:65687450-65688338|LEPROT	False	0.0016857841002971
chr1:67431689-67432564|SERBP1	False	0.404082826965818
chr1:67479062-67479777|SERBP1	False	0.110626421034576
chr1:67538903-67540091|SERBP1	False	0.0059255072980782
chr1:67570358-67570858|SERBP1	False	0.004991082406022
chr1:67682485-67683200|SERBP1	False	0.0031900800641901
chr1:67479062-67479777|GADD45A	False	0.0126060196537613
chr1:67682485-67683200|GADD45A	True	0.881118612139087
chr1:70674818-70676268|PTGER3	True	0.893486611139519
chr1:70674818-70676268|SRSF11	False	0.0130662846651192
chr1:75672413-75673255|TYW3	False	0.0008489256687585
chr1:84619227-84619727|GNG5	False	0.0021529484628203
chr1:85219916-85220707|GNG5	False	0.0024220778763175
chr1:85224598-85225505|GNG5	False	0.0040207699896926
chr1:85224598-85225505|C1orf52	False	0.472477797632895
chr1:85224598-85225505|RPF1	False	0.0068882336895153
chr1:85224598-85225505|SSX2IP	False	0.0177040188236409
chr1:86461472-86462059|SELENOF	False	0.0052061752638598
chr1:86774209-86775355|SELENOF	False	0.0152688634802144
chr1:87826390-87827059|SELENOF	False	0.0001610081164146
chr1:86774209-86775355|SH3GLB1	False	0.0336319866761536
chr1:92990780-92991280|RPL5	False	0.0021695813319372
chr1:93042269-93042990|RPL5	False	0.0383174647087981
chr1:95084201-95084944|TMEM56	True	0.987391325797449
chr1:95085335-95085835|TMEM56	True	0.987391325797449
chr1:95086848-95087635|TMEM56	True	0.734004951710988
chr1:95115581-95116081|TMEM56	True	0.984571319735279
chr1:108533276-108534274|FAM102B	True	0.942807597109712
chr1:108533276-108534274|PRPF38B	False	0.0121274354341285
chr1:108533276-108534274|SARS	False	0.0091049291124454
chr1:109793476-109794628|SARS	False	0.0056835521773866
chr1:109818174-109818956|SARS	False	0.0016803825905954
chr1:109823767-109824267|SARS	False	0.002304699365192
chr1:109889127-109889627|SARS	False	0.0010815111927342
chr1:109979562-109980062|SARS	False	0.0037444244274265
chr1:108533276-108534274|TMEM167B	False	0.0034126247383828
chr1:109793476-109794628|AHCYL1	False	0.230664950842427
chr1:109889127-109889627|AHCYL1	False	0.0144352191626682
chr1:109901635-109902135|AHCYL1	False	0.0089930201078085
chr1:109793476-109794628|LAMTOR5	False	0.0060722870161792
chr1:109818174-109818956|LAMTOR5	False	0.0018684406250606
chr1:109823767-109824267|LAMTOR5	False	0.0024699982669506
chr1:109889127-109889627|LAMTOR5	False	0.001313940413437
chr1:109901635-109902135|LAMTOR5	False	0.0007740235206271
chr1:109979562-109980062|LAMTOR5	False	0.0063179427508432
chr1:110857917-110858958|LAMTOR5	False	0.0007901349439566
chr1:110916794-110917570|LAMTOR5	False	0.001811500733499
chr1:111101896-111102396|LAMTOR5	False	0.0008757693336544
chr1:109793476-109794628|PSMA5	False	0.002140750584717
chr1:109818174-109818956|PSMA5	False	0.0006267600312823
chr1:109889127-109889627|PSMA5	False	0.0003859025585212
chr1:109898607-109899247|PSMA5	False	0.0002608365236445
chr1:109901635-109902135|PSMA5	False	0.0002308765994885
chr1:109793476-109794628|PSRC1	False	0.0126605317419068
chr1:109901635-109902135|GNAI3	False	0.0008458833841208
chr1:109901635-109902135|SORT1	False	0.0020020125282306
chr1:110857917-110858958|DRAM2	False	0.001019286824331
chr1:110916794-110917570|ATP5F1	False	0.00239096902638
chr1:111101896-111102396|ATP5F1	False	0.002520094006758
chr1:110916794-110917570|RAP1A	False	0.0062260443681783
chr1:111467757-111468257|LRIF1	False	0.0012809494529585
chr1:111467757-111468257|WDR77	False	0.011474466611764
chr1:112880893-112881393|RHOC	False	0.002447133992713
chr1:112893682-112894341|RHOC	False	0.0073911419659948
chr1:113146730-113147230|RHOC	False	0.001687801161577
chr1:112893682-112894341|CAPZA1	False	0.0010111201590015
chr1:113141387-113142161|CAPZA1	False	0.0013120902759659
chr1:113210234-113210734|CAPZA1	False	0.0006113301487712
chr1:114078096-114078596|CSDE1	False	0.0011829335058518
chr1:114080465-114080965|CSDE1	False	0.0010369855869539
chr1:114379902-114380402|CSDE1	False	0.0036799007612122
chr1:114388285-114388785|CSDE1	False	0.0041479153175251
chr1:115179399-115179899|CSDE1	False	0.0002659563521977
chr1:114080465-114080965|NRAS	False	0.0005522620588036
chr1:114379902-114380402|NRAS	False	0.0033722118061249
chr1:114388285-114388785|NRAS	False	0.0032445357804328
chr1:114080465-114080965|SIKE1	False	0.0004391382832438
chr1:114379902-114380402|SIKE1	False	0.002825350587049
chr1:114388285-114388785|SIKE1	False	0.0024460231303142
chr1:115179399-115179899|SIKE1	False	0.0001849019150009
chr1:114379902-114380402|BCAS2	False	0.0113399879133757
chr1:116420323-116420823|MAN1A2	False	0.0041417910133133
chr1:117655089-117655589|MAN1A2	False	0.016826961614636
chr1:116503996-116504794|CD58	True	0.880784782606143
chr1:116686903-116688095|ATP1A1	False	0.0945242684094332
chr1:116827191-116827691|ATP1A1	False	0.0238704392032413
chr1:117339753-117340393|ATP1A1	False	0.0008609361636425
chr1:116686903-116688095|TTF2	False	0.186780069700913
chr1:117655089-117655589|WDR3	True	0.0040959541321457
chr1:150186641-150188059|APH1A	False	0.0013774142153216
chr1:150545481-150546099|APH1A	False	0.0488191811306869
chr1:150976787-150977582|APH1A	False	0.0144373494289635
chr1:150186641-150188059|ENSA	False	0.0001041722078199
chr1:150545481-150546099|ENSA	False	0.0480338484488293
chr1:150976787-150977582|ENSA	False	0.006847735393818
chr1:150545481-150546099|PSMB4	False	0.006393422128
chr1:150976787-150977582|PSMB4	False	0.0084687286351943
chr1:151739522-151740022|PSMB4	False	0.0009340516134462
chr1:150545481-150546099|PSMD4	False	0.0022538124565207
chr1:150976787-150977582|PSMD4	False	0.0057585802498392
chr1:151739522-151740022|PSMD4	False	0.000230942310239
chr1:151945655-151946155|PSMD4	False	0.0001880513081291
chr1:152070979-152071479|PSMD4	False	3.85333322666844e-05
chr1:150976787-150977582|ANP32E	False	0.0475027555815612
chr1:150976787-150977582|CERS2	True	0.894391091157718
chr1:150976787-150977582|MRPL9	False	0.0047970469502649
chr1:150976787-150977582|THEM4	False	0.0099548690760933
chr1:150976787-150977582|VPS72	False	0.0372144461761869
chr1:153059287-153059787|JTB	False	0.0008566016692977
chr1:153697099-153698198|JTB	False	0.0006309734334992
chr1:154354416-154355047|JTB	False	0.00222232598586
chr1:154384582-154385430|JTB	False	0.00165529340338
chr1:154629018-154629665|JTB	False	0.0015041912957934
chr1:154886234-154886734|JTB	False	0.0002955151680046
chr1:153059287-153059787|RAB13	False	0.0073401913467364
chr1:154384582-154385430|RAB13	False	0.0121234658402266
chr1:154629018-154629665|RAB13	False	0.009880621755734
chr1:154883907-154884407|RAB13	False	0.0040698653300411
chr1:153059287-153059787|RPS27	False	0.00044382681662
chr1:153697099-153698198|RPS27	False	0.0005181940763862
chr1:153698286-153698786|RPS27	False	0.0002960233704681
chr1:154354416-154355047|RPS27	False	0.0012521637369161
chr1:154384582-154385430|RPS27	False	0.0014128830277802
chr1:154385511-154386011|RPS27	False	0.0004411417600032
chr1:154386489-154387456|RPS27	False	0.000624983373138
chr1:154629018-154629665|RPS27	False	0.0011486217494135
chr1:153433051-153433655|C1orf43	False	0.0024813644341561
chr1:154354416-154355047|C1orf43	False	0.0064919586575862
chr1:154386489-154387456|C1orf43	False	0.0042101794765527
chr1:154629018-154629665|C1orf43	False	0.0037153302701625
chr1:154883907-154884407|C1orf43	False	0.0008665222923616
chr1:154995616-154996116|C1orf43	False	0.0005923781884067
chr1:155167590-155168248|C1orf43	False	0.000185312450601
chr1:153433051-153433655|HAX1	False	0.0017898390636776
chr1:154384582-154385430|HAX1	False	0.0070296910703454
chr1:154385511-154386011|HAX1	False	0.003162938714273
chr1:154386489-154387456|HAX1	False	0.0041890013623778
chr1:154629018-154629665|HAX1	False	0.0026990659371328
chr1:154883907-154884407|HAX1	False	0.0006219966494212
chr1:154995616-154996116|HAX1	False	0.0005103301253852
chr1:153433051-153433655|TPM3	False	0.0020439035696409
chr1:153698286-153698786|TPM3	False	0.0002254993934146
chr1:154354416-154355047|TPM3	False	0.0025897742183789
chr1:154384582-154385430|TPM3	False	0.0027608560822596
chr1:154385511-154386011|TPM3	False	0.0007804131516538
chr1:154386489-154387456|TPM3	False	0.0010821286459171
chr1:154629018-154629665|TPM3	False	0.0027266118927352
